B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,B_Cost,Cost
1771,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,00:20,00:15,0.9999522125585396,467066.9250000001,0.10412495981915859
1772,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,00:25,00:20,3.9998088502341584,467066.9250000001,0.36698000223553046
1773,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,00:35,00:30,0.9999522125585396,467066.9250000001,0.10092029036661379
1774,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,00:40,00:35,1.9999044251170792,467066.9250000001,0.20630978273319972
1775,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,01:05,01:00,4.9997610627926985,467066.9250000001,0.5052354564967078
1776,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,01:20,01:15,1.9999044251170792,467066.9250000001,0.1977811558216837
1777,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,01:55,01:50,2.999856637675619,467066.9250000001,0.29909869798621147
1778,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,01:60,01:55,0.9999522125585396,467066.9250000001,0.10629220900145497
1779,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:10,02:05,0.9999522125585396,467066.9250000001,0.1021980884468773
1780,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:15,02:10,0.9999522125585396,467066.9250000001,0.10205066238695933
1781,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:30,02:25,0.9999522125585396,467066.9250000001,0.10723762917235866
1782,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:35,02:30,0.9999522125585396,467066.9250000001,0.10583960421366001
1783,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:40,02:35,0.9999522125585396,467066.9250000001,0.09136704890267011
1784,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:50,02:45,0.9999522125585396,467066.9250000001,0.09126037243591241
1785,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,02:60,02:55,0.9999522125585396,467066.9250000001,0.10805316081541246
1786,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,03:15,03:10,0.9999522125585396,467066.9250000001,0.0913998539877433
1787,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,03:25,03:20,1.9999044251170792,467066.9250000001,0.19483361656472345
1788,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,03:30,03:25,0.9999522125585396,467066.9250000001,0.10958940279712497
1789,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,04:15,04:10,0.9999522125585396,467066.9250000001,0.09173262604243618
1790,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,04:20,04:15,0.9999522125585396,467066.9250000001,0.09308676348871485
1791,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,04:50,04:45,0.9999522125585396,467066.9250000001,0.1053083169602483
1792,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,05:35,05:30,0.9999522125585396,467066.9250000001,0.10233904868897534
1793,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,07:10,07:05,0.9999522125585396,467066.9250000001,0.09174362677327408
1794,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,07:25,07:20,0.9999522125585396,467066.9250000001,0.0948517381086764
1795,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,07:55,07:50,1.9999044251170792,467066.9250000001,0.21584333633895142
1796,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,08:35,08:30,0.9999522125585396,467066.9250000001,0.10066394883229282
1797,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,11:05,11:00,0.9999522125585396,467066.9250000001,0.1022212166618554
1798,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,11:20,11:15,0.9999522125585396,467066.9250000001,0.09486619326355142
1799,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,11:25,11:20,0.9999522125585396,467066.9250000001,0.09300562932589147
1800,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,11:60,11:55,0.9999522125585396,467066.9250000001,0.09713492866029343
1801,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:15,12:10,0.9999522125585396,467066.9250000001,0.09522060374281842
1802,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:25,12:20,0.9999522125585396,467066.9250000001,0.10352915301188644
1803,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:30,12:25,0.9999522125585396,467066.9250000001,0.10898166959344732
1804,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:40,12:35,1.9999044251170792,467066.9250000001,0.18440306165142312
1805,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:45,12:40,0.9999522125585396,467066.9250000001,0.09149110404968155
1806,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:55,12:50,0.9999522125585396,467066.9250000001,0.10877575123493807
1807,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,12:60,12:55,0.9999522125585396,467066.9250000001,0.09140851191783797
1808,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:05,13:00,0.9999522125585396,467066.9250000001,0.10497159033695654
1809,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:10,13:05,0.9999522125585396,467066.9250000001,0.09603818949617984
1810,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:15,13:10,0.9999522125585396,467066.9250000001,0.09889283662892737
1811,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:30,13:25,0.9999522125585396,467066.9250000001,0.10131225516362932
1812,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:40,13:35,1.9999044251170792,467066.9250000001,0.18593377167174568
1813,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:45,13:40,0.9999522125585396,467066.9250000001,0.10651330383303212
1814,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:50,13:45,1.9999044251170792,467066.9250000001,0.21639058555908003
1815,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:55,13:50,1.9999044251170792,467066.9250000001,0.2082056182772475
1816,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,13:60,13:55,2.999856637675619,467066.9250000001,0.31125658293817937
1817,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:05,14:00,1.9999044251170792,467066.9250000001,0.1827970898860248
1818,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:15,14:10,0.9999522125585396,467066.9250000001,0.09169875275347131
1819,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:20,14:15,0.9999522125585396,467066.9250000001,0.09798765853956763
1820,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:25,14:20,1.9999044251170792,467066.9250000001,0.2159836687643101
1821,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:30,14:25,0.9999522125585396,467066.9250000001,0.10157336525705565
1822,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:35,14:30,3.9998088502341584,467066.9250000001,0.37050040016717356
1823,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:50,14:45,1.9999044251170792,467066.9250000001,0.18214429384399844
1824,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,14:60,14:55,0.9999522125585396,467066.9250000001,0.09456282224628956
1825,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:05,15:00,1.9999044251170792,467066.9250000001,0.1964942401133531
1826,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:10,15:05,1.9999044251170792,467066.9250000001,0.19891203525100049
1827,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:15,15:10,1.9999044251170792,467066.9250000001,0.18218646330701133
1828,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:30,15:25,0.9999522125585396,467066.9250000001,0.0982792339614745
1829,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:40,15:35,0.9999522125585396,467066.9250000001,0.09913059889920492
1830,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:45,15:40,0.9999522125585396,467066.9250000001,0.1002083477736597
1831,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:50,15:45,0.9999522125585396,467066.9250000001,0.0918548910197829
1832,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:55,15:50,0.9999522125585396,467066.9250000001,0.09489335688039574
1833,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,15:60,15:55,2.999856637675619,467066.9250000001,0.3187429329167883
1834,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:20,16:15,0.9999522125585396,467066.9250000001,0.09452515536616315
1835,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:25,16:20,2.999856637675619,467066.9250000001,0.3054371455406044
1836,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:35,16:30,0.9999522125585396,467066.9250000001,0.10424886235864794
1837,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:40,16:35,0.9999522125585396,467066.9250000001,0.10469833286360777
1838,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:45,16:40,0.9999522125585396,467066.9250000001,0.10787841360645971
1839,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,16:55,16:50,0.9999522125585396,467066.9250000001,0.09149342923813458
1840,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:10,17:05,0.9999522125585396,467066.9250000001,0.10670161256170299
1841,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:15,17:10,3.9998088502341584,467066.9250000001,0.4244675891206963
1842,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:20,17:15,0.9999522125585396,467066.9250000001,0.10389355864997211
1843,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:25,17:20,5.999713275351239,467066.9250000001,0.6306849393827709
1844,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:30,17:25,5.999713275351239,467066.9250000001,0.6460890207377508
1845,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:50,17:45,0.9999522125585396,467066.9250000001,0.09410888822488564
1846,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:55,17:50,0.9999522125585396,467066.9250000001,0.09647555099928984
1847,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,17:60,17:55,1.9999044251170792,467066.9250000001,0.2075610847124551
1848,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:05,18:00,0.9999522125585396,467066.9250000001,0.0973304946068094
1849,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:10,18:05,1.9999044251170792,467066.9250000001,0.20124995827591877
1850,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:20,18:15,2.999856637675619,467066.9250000001,0.2948733361855142
1851,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:25,18:20,3.9998088502341584,467066.9250000001,0.3782437306488356
1852,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:30,18:25,2.999856637675619,467066.9250000001,0.3010939857366439
1853,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:35,18:30,0.9999522125585396,467066.9250000001,0.10025932227919394
1854,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:40,18:35,0.9999522125585396,467066.9250000001,0.09862709410071016
1855,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:55,18:50,0.9999522125585396,467066.9250000001,0.10926516781598716
1856,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,18:60,18:55,0.9999522125585396,467066.9250000001,0.09841966873722784
1857,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:05,19:00,1.9999044251170792,467066.9250000001,0.21182855725952127
1858,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:10,19:05,0.9999522125585396,467066.9250000001,0.10931061922474376
1859,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:20,19:15,0.9999522125585396,467066.9250000001,0.09824815141192672
1860,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:25,19:20,2.999856637675619,467066.9250000001,0.32737479387831947
1861,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:30,19:25,3.9998088502341584,467066.9250000001,0.4088951223208048
1862,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:35,19:30,0.9999522125585396,467066.9250000001,0.09103963873606262
1863,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:40,19:35,1.9999044251170792,467066.9250000001,0.19643362236272482
1864,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,19:45,19:40,2.999856637675619,467066.9250000001,0.3219995936248503
1865,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:10,20:05,0.9999522125585396,467066.9250000001,0.09325556734236537
1866,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:25,20:20,1.9999044251170792,467066.9250000001,0.1918614346635344
1867,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:30,20:25,0.9999522125585396,467066.9250000001,0.1007043447440509
1868,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:35,20:30,0.9999522125585396,467066.9250000001,0.09135855772678109
1869,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:40,20:35,1.9999044251170792,467066.9250000001,0.18882327662842743
1870,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:50,20:45,2.999856637675619,467066.9250000001,0.30794155423206726
1871,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:55,20:50,2.999856637675619,467066.9250000001,0.29632613499204336
1872,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,20:60,20:55,0.9999522125585396,467066.9250000001,0.10676722591139501
1873,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:10,21:05,0.9999522125585396,467066.9250000001,0.09153811174766072
1874,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:15,21:10,1.9999044251170792,467066.9250000001,0.20409130672706888
1875,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:20,21:15,2.999856637675619,467066.9250000001,0.2952093976428552
1876,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:25,21:20,1.9999044251170792,467066.9250000001,0.1995382594529457
1877,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:30,21:25,0.9999522125585396,467066.9250000001,0.104815984902594
1878,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:35,21:30,1.9999044251170792,467066.9250000001,0.1801137310401117
1879,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:50,21:45,2.999856637675619,467066.9250000001,0.28228870017966456
1880,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:55,21:50,0.9999522125585396,467066.9250000001,0.09350234701740012
1881,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,21:60,21:55,1.9999044251170792,467066.9250000001,0.19594985898320358
1882,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:05,22:00,0.9999522125585396,467066.9250000001,0.09809263266343246
1883,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:10,22:05,0.9999522125585396,467066.9250000001,0.09327066668378507
1884,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:15,22:10,1.9999044251170792,467066.9250000001,0.18946377617973348
1885,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:20,22:15,3.9998088502341584,467066.9250000001,0.396972040625247
1886,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:25,22:20,0.9999522125585396,467066.9250000001,0.10961650933102789
1887,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:30,22:25,0.9999522125585396,467066.9250000001,0.09919735259527948
1888,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:35,22:30,2.999856637675619,467066.9250000001,0.31959645051162516
1889,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:40,22:35,0.9999522125585396,467066.9250000001,0.10897435643132622
1890,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,22:55,22:50,2.999856637675619,467066.9250000001,0.2883251829806286
1891,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:05,23:00,0.9999522125585396,467066.9250000001,0.10770234536368742
1892,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:10,23:05,0.9999522125585396,467066.9250000001,0.09662716360212562
1893,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:15,23:10,0.9999522125585396,467066.9250000001,0.09367236419489924
1894,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:20,23:15,1.9999044251170792,467066.9250000001,0.1918593630956973
1895,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:25,23:20,0.9999522125585396,467066.9250000001,0.09566310399912129
1896,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:30,23:25,1.9999044251170792,467066.9250000001,0.18637278550385875
1897,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:35,23:30,3.9998088502341584,467066.9250000001,0.3813458743909063
1898,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:40,23:35,0.9999522125585396,467066.9250000001,0.09005352791358032
1899,1013,40.75263467,-73.99284714,Permanent Bulletin,20925.0,3,23:60,23:55,0.9999522125585396,467066.9250000001,0.09449036065184044
1900,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:10,00:05,0.0443467456752365,20713.888000000003,0.004409664231671117
1901,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:25,00:20,0.0443467456752365,20713.888000000003,0.00412136305707536
1902,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:35,00:30,0.0443467456752365,20713.888000000003,0.004746832316087662
1903,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:40,00:35,0.0443467456752365,20713.888000000003,0.004052800380511727
1904,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:55,00:50,0.0443467456752365,20713.888000000003,0.00403594437270991
1905,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,00:60,00:55,0.0443467456752365,20713.888000000003,0.0043547116743384625
1906,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,01:10,01:05,0.0443467456752365,20713.888000000003,0.004355564329686486
1907,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,01:35,01:30,0.0886934913504731,20713.888000000003,0.009634424148156417
1908,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,01:55,01:50,0.0443467456752365,20713.888000000003,0.004521392804720132
1909,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,01:60,01:55,0.1330402370257096,20713.888000000003,0.013389674119932573
1910,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:20,02:15,0.0443467456752365,20713.888000000003,0.004036649144551792
1911,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:25,02:20,0.0886934913504731,20713.888000000003,0.009446469041762919
1912,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:35,02:30,0.0443467456752365,20713.888000000003,0.004437647985271168
1913,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:45,02:40,0.0443467456752365,20713.888000000003,0.004066658351889992
1914,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:50,02:45,0.0443467456752365,20713.888000000003,0.004260442265936314
1915,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,02:60,02:55,0.0886934913504731,20713.888000000003,0.008204088625858388
1916,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,03:25,03:20,0.0443467456752365,20713.888000000003,0.004236520588208373
1917,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,03:35,03:30,0.0443467456752365,20713.888000000003,0.004567465368890446
1918,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,03:45,03:40,0.0443467456752365,20713.888000000003,0.00399986945476905
1919,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,03:50,03:45,0.0443467456752365,20713.888000000003,0.004699933134776252
1920,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,03:60,03:55,0.0443467456752365,20713.888000000003,0.004626245558599062
1921,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,04:20,04:15,0.0443467456752365,20713.888000000003,0.004538523489479906
1922,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,04:25,04:20,0.0886934913504731,20713.888000000003,0.009590540692234409
1923,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,04:40,04:35,0.0443467456752365,20713.888000000003,0.004654168283731024
1924,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,05:35,05:30,0.0443467456752365,20713.888000000003,0.004396197559799389
1925,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,06:15,06:10,0.0886934913504731,20713.888000000003,0.008769780031972384
1926,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,06:35,06:30,0.0443467456752365,20713.888000000003,0.004039761106914961
1927,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,07:25,07:20,0.0443467456752365,20713.888000000003,0.004200645870757847
1928,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,08:20,08:15,0.0443467456752365,20713.888000000003,0.00486404607402229
1929,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,09:55,09:50,0.0443467456752365,20713.888000000003,0.004368365884435261
1930,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,12:50,12:45,0.0443467456752365,20713.888000000003,0.004508416038811402
1931,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,13:05,13:00,0.0443467456752365,20713.888000000003,0.0046758224555440275
1932,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,14:25,14:20,0.0443467456752365,20713.888000000003,0.004056396124060135
1933,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,15:20,15:15,0.0443467456752365,20713.888000000003,0.004050595107902455
1934,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,15:50,15:45,0.0443467456752365,20713.888000000003,0.004346831219626953
1935,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:10,16:05,0.0443467456752365,20713.888000000003,0.0047212680367663094
1936,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:20,16:15,0.0443467456752365,20713.888000000003,0.004672828982426213
1937,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:25,16:20,0.0443467456752365,20713.888000000003,0.004480814054469094
1938,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:30,16:25,0.0443467456752365,20713.888000000003,0.004335484782087158
1939,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:45,16:40,0.0443467456752365,20713.888000000003,0.004535512740431571
1940,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:50,16:45,0.1773869827009462,20713.888000000003,0.01856853280366802
1941,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,16:55,16:50,0.0443467456752365,20713.888000000003,0.00466976440041252
1942,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,17:15,17:10,0.0443467456752365,20713.888000000003,0.004010047704253031
1943,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,17:20,17:15,0.0443467456752365,20713.888000000003,0.004276307496065951
1944,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,17:45,17:40,0.0443467456752365,20713.888000000003,0.0046385591907533805
1945,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:05,18:00,0.0886934913504731,20713.888000000003,0.009249000877716343
1946,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:15,18:10,0.0443467456752365,20713.888000000003,0.004341601153220855
1947,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:25,18:20,0.0886934913504731,20713.888000000003,0.00937475492206473
1948,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:30,18:25,0.0443467456752365,20713.888000000003,0.00450112655770148
1949,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:35,18:30,0.0443467456752365,20713.888000000003,0.00467876832154162
1950,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:40,18:35,0.0443467456752365,20713.888000000003,0.004524060263857793
1951,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:45,18:40,0.0886934913504731,20713.888000000003,0.00935831564691714
1952,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:50,18:45,0.0443467456752365,20713.888000000003,0.004806988047996041
1953,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:55,18:50,0.0886934913504731,20713.888000000003,0.009153600292432243
1954,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,18:60,18:55,0.0443467456752365,20713.888000000003,0.004791157326754161
1955,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:05,19:00,0.0443467456752365,20713.888000000003,0.004737430738015842
1956,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:30,19:25,0.0443467456752365,20713.888000000003,0.004790458680542781
1957,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:35,19:30,0.0443467456752365,20713.888000000003,0.004466513702225171
1958,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:40,19:35,0.0443467456752365,20713.888000000003,0.004190299284572608
1959,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:50,19:45,0.0443467456752365,20713.888000000003,0.004524658147819894
1960,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:55,19:50,0.0886934913504731,20713.888000000003,0.0086477760855008
1961,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,19:60,19:55,0.0886934913504731,20713.888000000003,0.009196345660588134
1962,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:10,20:05,0.0443467456752365,20713.888000000003,0.004490057548258278
1963,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:15,20:10,0.0443467456752365,20713.888000000003,0.004316059713405601
1964,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:35,20:30,0.0443467456752365,20713.888000000003,0.004762987226183013
1965,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:40,20:35,0.0443467456752365,20713.888000000003,0.004285271293681771
1966,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:45,20:40,0.0443467456752365,20713.888000000003,0.004661365035887729
1967,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,20:50,20:45,0.0443467456752365,20713.888000000003,0.004331127014956812
1968,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,21:30,21:25,0.0443467456752365,20713.888000000003,0.00418401810510999
1969,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,21:35,21:30,0.0886934913504731,20713.888000000003,0.008505413697576538
1970,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,21:45,21:40,0.0443467456752365,20713.888000000003,0.004527393446072461
1971,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,22:10,22:05,0.0443467456752365,20713.888000000003,0.004052294177841957
1972,1019,40.7224,-74.0033,Permanent Bulletin,928.0,3,22:15,22:10,0.0443467456752365,20713.888000000003,0.004197984991981656
