B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,B_Cost,Cost
3552,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,21:40,21:35,0.0806652011851285,9419.462,0.008855363882811816
3553,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,21:45,21:40,0.0403326005925642,9419.462,0.003954830680149827
3554,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,21:50,21:45,0.0403326005925642,9419.462,0.003738720725613316
3555,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,21:55,21:50,0.0201663002962821,9419.462,0.002139577870957484
3556,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,21:60,21:55,0.0403326005925642,9419.462,0.004196598079392821
3557,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:05,22:00,0.0403326005925642,9419.462,0.004187641772416569
3558,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:10,22:05,0.0201663002962821,9419.462,0.0018172464099568872
3559,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:15,22:10,0.0604989008888464,9419.462,0.005813499636611833
3560,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:25,22:20,0.0201663002962821,9419.462,0.00187104373292569
3561,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:30,22:25,0.0403326005925642,9419.462,0.0038026182457220553
3562,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:40,22:35,0.0201663002962821,9419.462,0.0018417737543362258
3563,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,22:45,22:40,0.0403326005925642,9419.462,0.004190997981673196
3564,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:05,23:00,0.0403326005925642,9419.462,0.0037700980393050912
3565,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:10,23:05,0.0201663002962821,9419.462,0.0019959572861384363
3566,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:15,23:10,0.0201663002962821,9419.462,0.002210078971973361
3567,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:25,23:20,0.0201663002962821,9419.462,0.0021510325168469925
3568,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:30,23:25,0.0806652011851285,9419.462,0.007782875042117075
3569,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:40,23:35,0.0201663002962821,9419.462,0.0021870905931924817
3570,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:45,23:40,0.0201663002962821,9419.462,0.0019628523488885614
3571,1118,40.7235338,-73.9998221,Permanent Bulletin,422.0,3,23:50,23:45,0.0201663002962821,9419.462,0.0019422597347522358
3572,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:10,00:05,0.238937207301921,55802.50000000001,0.022284220215252896
3573,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:30,00:25,0.1194686036509605,55802.50000000001,0.011841149165453974
3574,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:35,00:30,0.1194686036509605,55802.50000000001,0.010864809117107964
3575,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:45,00:40,0.238937207301921,55802.50000000001,0.023257676979943548
3576,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:55,00:50,0.1194686036509605,55802.50000000001,0.011091362366365232
3577,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,00:60,00:55,0.238937207301921,55802.50000000001,0.022142210152819655
3578,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,01:05,01:00,0.1194686036509605,55802.50000000001,0.012264722372127432
3579,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,01:10,01:05,0.1194686036509605,55802.50000000001,0.013000575824835445
3580,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,01:20,01:15,0.1194686036509605,55802.50000000001,0.011229539886542893
3581,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,01:25,01:20,0.1194686036509605,55802.50000000001,0.01232215806629178
3582,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,01:35,01:30,0.1194686036509605,55802.50000000001,0.011783469519047834
3583,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,02:40,02:35,0.1194686036509605,55802.50000000001,0.012512235015159948
3584,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,03:10,03:05,0.238937207301921,55802.50000000001,0.023686830804612223
3585,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,04:25,04:20,0.1194686036509605,55802.50000000001,0.01269466701620631
3586,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,04:50,04:45,0.1194686036509605,55802.50000000001,0.011193368172583132
3587,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,05:05,05:00,0.1194686036509605,55802.50000000001,0.011384072616078305
3588,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,05:15,05:10,0.238937207301921,55802.50000000001,0.02558477781932785
3589,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,05:20,05:15,0.1194686036509605,55802.50000000001,0.010764745015099489
3590,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,07:15,07:10,0.1194686036509605,55802.50000000001,0.010783879276763497
3591,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,08:45,08:40,0.238937207301921,55802.50000000001,0.02530049493443563
3592,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,11:10,11:05,0.1194686036509605,55802.50000000001,0.012341513111426696
3593,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,11:35,11:30,0.1194686036509605,55802.50000000001,0.010871605967925666
3594,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,11:55,11:50,0.1194686036509605,55802.50000000001,0.01305688195807144
3595,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:05,12:00,0.1194686036509605,55802.50000000001,0.011305059858218076
3596,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:25,12:20,0.238937207301921,55802.50000000001,0.026107659549415872
3597,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:30,12:25,0.3584058109528816,55802.50000000001,0.03518993213341524
3598,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:35,12:30,0.238937207301921,55802.50000000001,0.025838135911514782
3599,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:40,12:35,0.1194686036509605,55802.50000000001,0.013008172862518005
3600,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:45,12:40,0.3584058109528816,55802.50000000001,0.038055459681141414
3601,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:50,12:45,0.238937207301921,55802.50000000001,0.024276861355595515
3602,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,12:55,12:50,0.238937207301921,55802.50000000001,0.0221336342779899
3603,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,13:15,13:10,0.1194686036509605,55802.50000000001,0.010769998569916995
3604,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,13:20,13:15,0.1194686036509605,55802.50000000001,0.01188379969381894
3605,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,13:25,13:20,0.1194686036509605,55802.50000000001,0.010917502247622243
3606,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,13:30,13:25,0.238937207301921,55802.50000000001,0.02245480200193716
3607,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,14:45,14:40,0.1194686036509605,55802.50000000001,0.012540448253500747
3608,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,14:50,14:45,0.1194686036509605,55802.50000000001,0.01304872724212037
3609,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,14:60,14:55,0.1194686036509605,55802.50000000001,0.012175919286107362
3610,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:10,15:05,0.1194686036509605,55802.50000000001,0.012343479966529583
3611,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:20,15:15,0.1194686036509605,55802.50000000001,0.011965709232686039
3612,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:30,15:25,0.1194686036509605,55802.50000000001,0.011875937230223755
3613,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:45,15:40,0.1194686036509605,55802.50000000001,0.013034033208764048
3614,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:50,15:45,0.1194686036509605,55802.50000000001,0.01184723992555381
3615,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:55,15:50,0.238937207301921,55802.50000000001,0.022745663531355768
3616,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,15:60,15:55,0.1194686036509605,55802.50000000001,0.010979616652607002
3617,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:10,16:05,0.1194686036509605,55802.50000000001,0.011443774603107072
3618,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:15,16:10,0.4778744146038421,55802.50000000001,0.04819399602184818
3619,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:20,16:15,0.238937207301921,55802.50000000001,0.026202288377540017
3620,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:25,16:20,0.1194686036509605,55802.50000000001,0.01138066384225371
3621,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:30,16:25,0.1194686036509605,55802.50000000001,0.011334299223515476
3622,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:45,16:40,0.1194686036509605,55802.50000000001,0.011884193763099793
3623,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:50,16:45,0.1194686036509605,55802.50000000001,0.012325397446009781
3624,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,16:55,16:50,0.238937207301921,55802.50000000001,0.024698258637314223
3625,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:05,17:00,0.1194686036509605,55802.50000000001,0.010861861628129913
3626,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:10,17:05,0.3584058109528816,55802.50000000001,0.037025189406032825
3627,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:15,17:10,0.238937207301921,55802.50000000001,0.026120575475140524
3628,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:20,17:15,0.1194686036509605,55802.50000000001,0.011913927682525322
3629,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:25,17:20,0.1194686036509605,55802.50000000001,0.011869824157890573
3630,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:30,17:25,0.4778744146038421,55802.50000000001,0.04523898217672344
3631,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:35,17:30,0.1194686036509605,55802.50000000001,0.01139397961964324
3632,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:40,17:35,0.238937207301921,55802.50000000001,0.025643968718453387
3633,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:45,17:40,0.1194686036509605,55802.50000000001,0.011111489938486601
3634,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:50,17:45,0.1194686036509605,55802.50000000001,0.010883948648198626
3635,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:55,17:50,0.1194686036509605,55802.50000000001,0.012133449395714434
3636,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,17:60,17:55,0.238937207301921,55802.50000000001,0.02406004609815321
3637,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:10,18:05,0.238937207301921,55802.50000000001,0.022841465729897984
3638,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:15,18:10,0.238937207301921,55802.50000000001,0.02361017955354003
3639,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:20,18:15,0.3584058109528816,55802.50000000001,0.03862979031699589
3640,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:35,18:30,0.238937207301921,55802.50000000001,0.026180638213676888
3641,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:40,18:35,0.1194686036509605,55802.50000000001,0.01307225434423489
3642,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,18:50,18:45,0.238937207301921,55802.50000000001,0.023737185591430905
3643,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:05,19:00,0.1194686036509605,55802.50000000001,0.012307951521621275
3644,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:10,19:05,0.1194686036509605,55802.50000000001,0.012100196604564607
3645,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:20,19:15,0.3584058109528816,55802.50000000001,0.033573391303326074
3646,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:25,19:20,0.3584058109528816,55802.50000000001,0.035991658149842565
3647,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:35,19:30,0.1194686036509605,55802.50000000001,0.011448235371667063
3648,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:40,19:35,0.1194686036509605,55802.50000000001,0.011258983821256206
3649,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,19:50,19:45,0.1194686036509605,55802.50000000001,0.012758990405680636
3650,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:05,20:00,0.238937207301921,55802.50000000001,0.024913542048363536
3651,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:10,20:05,0.238937207301921,55802.50000000001,0.02382018336021165
3652,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:20,20:15,0.1194686036509605,55802.50000000001,0.011173074399931704
3653,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:25,20:20,0.1194686036509605,55802.50000000001,0.011889482052467447
3654,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:30,20:25,0.238937207301921,55802.50000000001,0.025910753407859137
3655,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:35,20:30,0.1194686036509605,55802.50000000001,0.012760107067360516
3656,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,20:45,20:40,0.1194686036509605,55802.50000000001,0.012499992386459564
3657,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:05,21:00,0.3584058109528816,55802.50000000001,0.037996926293872746
3658,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:10,21:05,0.238937207301921,55802.50000000001,0.025705834095119562
3659,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:15,21:10,0.1194686036509605,55802.50000000001,0.01278218938453167
3660,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:20,21:15,0.1194686036509605,55802.50000000001,0.011951971135867443
3661,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:25,21:20,0.1194686036509605,55802.50000000001,0.011582292299305252
3662,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:30,21:25,0.238937207301921,55802.50000000001,0.022476098690812667
3663,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:35,21:30,0.1194686036509605,55802.50000000001,0.011405877028722602
3664,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:45,21:40,0.1194686036509605,55802.50000000001,0.010939931525292955
3665,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:50,21:45,0.3584058109528816,55802.50000000001,0.038592892648308286
3666,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:55,21:50,0.5973430182548026,55802.50000000001,0.06298146410480057
3667,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,21:60,21:55,0.1194686036509605,55802.50000000001,0.012872522508267138
3668,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:10,22:05,0.1194686036509605,55802.50000000001,0.012862778304777268
3669,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:15,22:10,0.1194686036509605,55802.50000000001,0.011867662853512536
3670,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:25,22:20,0.238937207301921,55802.50000000001,0.02338104246357129
3671,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:40,22:35,0.238937207301921,55802.50000000001,0.022458040375600005
3672,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:45,22:40,0.238937207301921,55802.50000000001,0.025881171514113614
3673,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,22:55,22:50,0.1194686036509605,55802.50000000001,0.011303924407664607
3674,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:05,23:00,0.1194686036509605,55802.50000000001,0.011101531028578733
3675,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:15,23:10,0.1194686036509605,55802.50000000001,0.012697327921709908
3676,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:25,23:20,0.1194686036509605,55802.50000000001,0.012994722561614946
3677,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:30,23:25,0.238937207301921,55802.50000000001,0.02397209049722957
3678,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:45,23:40,0.4778744146038421,55802.50000000001,0.047715941758086154
3679,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:50,23:45,0.238937207301921,55802.50000000001,0.025797134720458893
3680,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:55,23:50,0.1194686036509605,55802.50000000001,0.011482723295932128
3681,1119,40.755118,-73.987836,Permanent Bulletin,2500.0,3,23:60,23:55,0.238937207301921,55802.50000000001,0.023079948773840533
3682,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:05,00:00,0.0226665392334894,5293.64836,0.002375623693964538
3683,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:15,00:10,0.0113332696167447,5293.64836,0.0010566644251281227
3684,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:20,00:15,0.0339998088502341,5293.64836,0.003319656092057155
3685,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:30,00:25,0.0113332696167447,5293.64836,0.0010392537478940485
3686,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:35,00:30,0.0339998088502341,5293.64836,0.0033459084626713425
3687,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:40,00:35,0.0113332696167447,5293.64836,0.0012459606360208987
3688,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:45,00:40,0.0113332696167447,5293.64836,0.0011724833184632744
3689,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:55,00:50,0.0113332696167447,5293.64836,0.001125840078677795
3690,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,00:60,00:55,0.0113332696167447,5293.64836,0.001040459014359974
3691,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,01:05,01:00,0.0113332696167447,5293.64836,0.0011187705004249682
3692,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,01:15,01:10,0.0113332696167447,5293.64836,0.0010698281013057588
3693,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,01:20,01:15,0.0113332696167447,5293.64836,0.0011057548724869358
3694,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,01:25,01:20,0.0113332696167447,5293.64836,0.0010628734250055735
3695,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,02:20,02:15,0.0113332696167447,5293.64836,0.0012375685725253584
3696,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,02:35,02:30,0.0113332696167447,5293.64836,0.001128623361247668
3697,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:25,03:20,0.0113332696167447,5293.64836,0.0011185836539343446
3698,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:35,03:30,0.0339998088502341,5293.64836,0.00348857935292268
3699,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:40,03:35,0.0453330784669788,5293.64836,0.004938778850225251
3700,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:45,03:40,0.0113332696167447,5293.64836,0.001060428765912438
3701,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:50,03:45,0.0226665392334894,5293.64836,0.0021289704774716525
3702,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,03:60,03:55,0.0113332696167447,5293.64836,0.0011016243454029392
3703,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,04:05,04:00,0.0113332696167447,5293.64836,0.001144171920003411
3704,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,04:15,04:10,0.0113332696167447,5293.64836,0.0012151313069802478
3705,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,04:40,04:35,0.0113332696167447,5293.64836,0.0012343393582251385
3706,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,04:50,04:45,0.0113332696167447,5293.64836,0.0011485614466028172
3707,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,04:55,04:50,0.0113332696167447,5293.64836,0.0011722535184180483
3708,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,06:10,06:05,0.0113332696167447,5293.64836,0.0010610258363928263
3709,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,06:50,06:45,0.0113332696167447,5293.64836,0.0010266584315035915
3710,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,07:15,07:10,0.0113332696167447,5293.64836,0.001096356547089351
3711,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,08:45,08:40,0.0113332696167447,5293.64836,0.0011804366296685488
3712,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,10:45,10:40,0.0113332696167447,5293.64836,0.0010372884290289685
3713,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,11:35,11:30,0.0226665392334894,5293.64836,0.0023723877796328783
3714,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,11:45,11:40,0.0113332696167447,5293.64836,0.0011739427918761281
3715,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,11:50,11:45,0.0339998088502341,5293.64836,0.0031179322604054606
3716,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,11:60,11:55,0.0339998088502341,5293.64836,0.0033565197668472464
3717,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:05,12:00,0.1359992354009366,5293.64836,0.01438401726090013
3718,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:10,12:05,0.1133326961674471,5293.64836,0.01021796386260823
3719,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:15,12:10,0.0566663480837235,5293.64836,0.005499263647983841
3720,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:20,12:15,0.0453330784669788,5293.64836,0.004662450723565721
3721,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:25,12:20,0.0226665392334894,5293.64836,0.0023395318863052637
3722,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:35,12:30,0.0339998088502341,5293.64836,0.00369887373791037
3723,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:40,12:35,0.0453330784669788,5293.64836,0.0045566526477390555
3724,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:45,12:40,0.0453330784669788,5293.64836,0.004526875993244341
3725,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:50,12:45,0.1019994265507024,5293.64836,0.010679136924145679
3726,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:55,12:50,0.1019994265507024,5293.64836,0.009799026756022745
3727,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,12:60,12:55,0.0679996177004683,5293.64836,0.0064449386014727
3728,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,13:05,13:00,0.0226665392334894,5293.64836,0.002428479228040014
3729,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,13:10,13:05,0.0453330784669788,5293.64836,0.0047184441255835674
3730,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,13:30,13:25,0.0113332696167447,5293.64836,0.0011687829627436315
3731,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,13:45,13:40,0.0113332696167447,5293.64836,0.0012320453624906297
3732,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,13:50,13:45,0.0113332696167447,5293.64836,0.001230717532646574
3733,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,14:10,14:05,0.0339998088502341,5293.64836,0.0034859316819919905
3734,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,14:40,14:35,0.0113332696167447,5293.64836,0.0010644744694152664
3735,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,14:45,14:40,0.0113332696167447,5293.64836,0.0011438986385897483
3736,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,14:55,14:50,0.0339998088502341,5293.64836,0.0036593723651773364
3737,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,14:60,14:55,0.0226665392334894,5293.64836,0.0020847110076626972
3738,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,15:10,15:05,0.0339998088502341,5293.64836,0.0035894585395873473
3739,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,15:30,15:25,0.0113332696167447,5293.64836,0.0011760925267014495
3740,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,15:60,15:55,0.0339998088502341,5293.64836,0.003713105475940187
3741,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,16:05,16:00,0.0113332696167447,5293.64836,0.0010828567577641597
3742,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,16:10,16:05,0.0113332696167447,5293.64836,0.0012439192125927375
3743,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,16:25,16:20,0.0226665392334894,5293.64836,0.0023915308319437767
3744,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,16:50,16:45,0.0113332696167447,5293.64836,0.001218807447667091
3745,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,17:15,17:10,0.0113332696167447,5293.64836,0.0010811111635516707
3746,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,17:30,17:25,0.0113332696167447,5293.64836,0.0011269073293834447
3747,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,17:40,17:35,0.0113332696167447,5293.64836,0.0012029118447640084
3748,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,17:45,17:40,0.0226665392334894,5293.64836,0.0023737633670666424
3749,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,17:55,17:50,0.0113332696167447,5293.64836,0.0011913885465432504
3750,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:05,18:00,0.0113332696167447,5293.64836,0.0011431506202052037
3751,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:10,18:05,0.0113332696167447,5293.64836,0.001210182583993823
3752,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:15,18:10,0.0113332696167447,5293.64836,0.0011822789118159033
3753,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:20,18:15,0.0226665392334894,5293.64836,0.0024105860014730423
3754,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:25,18:20,0.0113332696167447,5293.64836,0.0011941987257107199
3755,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:35,18:30,0.0339998088502341,5293.64836,0.0036366852745729297
3756,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:45,18:40,0.0113332696167447,5293.64836,0.0011457062115533903
3757,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:50,18:45,0.0226665392334894,5293.64836,0.0021682450340155895
3758,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,18:60,18:55,0.0226665392334894,5293.64836,0.002265894808946862
3759,1120,40.7555934,-73.989875,Junior Bulletin,237.16,3,19:20,19:15,0.0113332696167447,5293.64836,0.0010963619200703816
